NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
OR2AJ1	1	OR2AJ1	
OR2AP1	1	OR2AP1	
OR2B11	1	OR2B11	
OR5M11	1	OR5M11	
OR5M10	1	OR5M10	
SLC39A2	1	SLC39A2	
SLC39A1	1	SLC39A1	
SLC39A3	1	SLC39A3	
PGAP3	1	PGAP3	
OR10AD1	1	OR10AD1	
RHBDL2	1	RHBDL2	
GPR12	1	GPR12	
GPR18	1	GPR18	
GPR26	1	GPR26	
GPR35	1	GPR35	
GPR33	1	GPR33	
GPR31	1	GPR31	
GPR55	1	GPR55	
PAQR8	1	PAQR8	
PAQR6	1	PAQR6	
PAQR7	1	PAQR7	
PAQR5	1	PAQR5	
PAQR3	1	PAQR3	
MCHR2	1	MCHR2	
OR10AG1	1	OR10AG1	
OR4F21	1	OR4F21	
OR4F17	1	OR4F17	
OR4F15	1	OR4F15	
OR2AE1	1	OR2AE1	
OR2AG1	1	OR2AG1	
OR2AG2	1	OR2AG2	
PLPP2	1	PLPP2	
OR2A25	1	OR2A25	
OR2A12	1	OR2A12	
OR2A14	1	OR2A14	
TAS2R7	1	TAS2R7	
TAS2R9	1	TAS2R9	
TAS2R8	1	TAS2R8	
TAS2R1	1	TAS2R1	
TAS2R3	1	TAS2R3	
TAS2R5	1	TAS2R5	
TAS2R4	1	TAS2R4	
CH25H	1	CH25H	
NPBWR1	1	NPBWR1	
NPBWR2	1	NPBWR2	
MRGPRG	1	MRGPRG	
MRGPRE	1	MRGPRE	
NDFIP1	1	NDFIP1	
ZDHHC12	1	ZDHHC12	
ZDHHC24	1	ZDHHC24	
OR4K17	1	OR4K17	
OR4K15	1	OR4K15	
OR4K14	1	OR4K14	
OR4K13	1	OR4K13	
HACD2	1	HACD2	
OR14A16	1	OR14A16	
MYADML2	1	MYADML2	
SLC25A16	1	SLC25A16	
SLC25A14	1	SLC25A14	
ZDHHC3	1	ZDHHC3	
MMD2	1	MMD2	
MRGPRX4	1	MRGPRX4	
MRGPRX2	1	MRGPRX2	
MRGPRX1	1	MRGPRX1	
OR52B4	1	OR52B4	
OR52B2	1	OR52B2	
OR52B6	1	OR52B6	
OR52A1	1	OR52A1	
OR52A5	1	OR52A5	
OR14C36	1	OR14C36	
OR51T1	1	OR51T1	
OR51S1	1	OR51S1	
OR51V1	1	OR51V1	
OR51L1	1	OR51L1	
OR51I2	1	OR51I2	
OR51I1	1	OR51I1	
OR51Q1	1	OR51Q1	
GNRHR	1	GNRHR	
OR51M1	1	OR51M1	
OR51D1	1	OR51D1	
OR51B2	1	OR51B2	
OR51B6	1	OR51B6	
OR51B5	1	OR51B5	
OR51B4	1	OR51B4	
OR51A4	1	OR51A4	
DEGS1	1	DEGS1	
DEGS2	1	DEGS2	
OR51A2	1	OR51A2	
OR51A7	1	OR51A7	
OR51G2	1	OR51G2	
OR51G1	1	OR51G1	
OR51F2	1	OR51F2	
OR51F1	1	OR51F1	
OR51E2	1	OR51E2	
ICMT	1	ICMT	
OR52W1	1	OR52W1	
OR2L13	1	OR2L13	
OR52N1	1	OR52N1	
OR52N5	1	OR52N5	
OR52N4	1	OR52N4	
OR52N2	1	OR52N2	
OR52M1	1	OR52M1	
OR52K2	1	OR52K2	
OR52K1	1	OR52K1	
OR52R1	1	OR52R1	
CLDN12	1	CLDN12	
OR52E4	1	OR52E4	
OR52E2	1	OR52E2	
OR52E8	1	OR52E8	
OR52E6	1	OR52E6	
OR52E5	1	OR52E5	
OR52D1	1	OR52D1	
OR52J3	1	OR52J3	
OR52I2	1	OR52I2	
OR52I1	1	OR52I1	
OR52H1	1	OR52H1	
TMEM19	1	TMEM19	
RHO	1	RHO	
SC5D	1	SC5D	
RRH	1	RRH	
SUCNR1	1	SUCNR1	
C5AR2	1	C5AR2	
UNC50	1	UNC50	
G6PC3	1	G6PC3	
OR56B1	1	OR56B1	
OR56B4	1	OR56B4	
OR56A5	1	OR56A5	
OR56A4	1	OR56A4	
OR56A3	1	OR56A3	
OR56A1	1	OR56A1	
OR1C1	1	OR1C1	
OR1B1	1	OR1B1	
OR1A2	1	OR1A2	
OR1A1	1	OR1A1	
OR1G1	1	OR1G1	
OR1F1	1	OR1F1	
OR1E2	1	OR1E2	
OR1E1	1	OR1E1	
OR1D5	1	OR1D5	
OR1D2	1	OR1D2	
TAAR8	1	TAAR8	
TAAR9	1	TAAR9	
TAAR6	1	TAAR6	
TAAR5	1	TAAR5	
TAAR1	1	TAAR1	
OR2M7	1	OR2M7	
OR2M5	1	OR2M5	
OR2M4	1	OR2M4	
OR2M3	1	OR2M3	
OR2M2	1	OR2M2	
OR2L8	1	OR2L8	
OR2L5	1	OR2L5	
OR2L3	1	OR2L3	
OR2L2	1	OR2L2	
OR2K2	1	OR2K2	
OR2J3	1	OR2J3	
OR2J2	1	OR2J2	
OR2J1	1	OR2J1	
TEDDM1	1	TEDDM1	
OR2T8	1	OR2T8	
OR2T6	1	OR2T6	
OR2T5	1	OR2T5	
OR2T4	1	OR2T4	
OR2T3	1	OR2T3	
OR2T2	1	OR2T2	
OR2S2	1	OR2S2	
OR2Y1	1	OR2Y1	
OR2W3	1	OR2W3	
OR2W1	1	OR2W1	
OR2V2	1	OR2V2	
OR2V1	1	OR2V1	
TAS2R20	1	TAS2R20	
TAS2R10	1	TAS2R10	
TAS2R13	1	TAS2R13	
TAS2R14	1	TAS2R14	
TAS2R16	1	TAS2R16	
TAS2R19	1	TAS2R19	
TAS2R40	1	TAS2R40	
TAS2R41	1	TAS2R41	
TAS2R42	1	TAS2R42	
TAS2R43	1	TAS2R43	
TAS2R46	1	TAS2R46	
RCE1	1	RCE1	
TAS2R30	1	TAS2R30	
TAS2R31	1	TAS2R31	
TAS2R38	1	TAS2R38	
OR2Z1	1	OR2Z1	
TAS2R60	1	TAS2R60	
TAS2R50	1	TAS2R50	
OR3A3	1	OR3A3	
OR3A1	1	OR3A1	
OR1K1	1	OR1K1	
OR1J4	1	OR1J4	
OR1J2	1	OR1J2	
OR1J1	1	OR1J1	
TMEM182	1	TMEM182	
OR1N2	1	OR1N2	
PLPPR5	1	PLPPR5	
OR1M1	1	OR1M1	
TMEM164	1	TMEM164	
OR1L8	1	OR1L8	
OR1L4	1	OR1L4	
OR1L3	1	OR1L3	
OR1S2	1	OR1S2	
OR1S1	1	OR1S1	
OR1Q1	1	OR1Q1	
TMEM144	1	TMEM144	
OR2D3	1	OR2D3	
OR2C3	1	OR2C3	
OR2C1	1	OR2C1	
OR2B6	1	OR2B6	
OR2B3	1	OR2B3	
OR2A7	1	OR2A7	
OR2A5	1	OR2A5	
OR2A4	1	OR2A4	
OR2A2	1	OR2A2	
TMEM109	1	TMEM109	
OR2G6	1	OR2G6	
OR2G3	1	OR2G3	
OR2G2	1	OR2G2	
OR2F2	1	OR2F2	
OR2F1	1	OR2F1	
OR4Q3	1	OR4Q3	
OR4Q2	1	OR4Q2	
OR4P4	1	OR4P4	
OR4N5	1	OR4N5	
OR4N4	1	OR4N4	
OR4N2	1	OR4N2	
OR4S2	1	OR4S2	
OR4S1	1	OR4S1	
TMEM270	1	TMEM270	
OR4X2	1	OR4X2	
OR4X1	1	OR4X1	
OR7A10	1	OR7A10	
OR7A17	1	OR7A17	
TSPAN33	1	TSPAN33	
TSPAN15	1	TSPAN15	
TSPAN14	1	TSPAN14	
OR5B3	1	OR5B3	
OR5B2	1	OR5B2	
OR5A2	1	OR5A2	
OR5A1	1	OR5A1	
OXGR1	1	OXGR1	
OR5F1	1	OR5F1	
OR5C1	1	OR5C1	
OR5K4	1	OR5K4	
OR5K3	1	OR5K3	
OR5K2	1	OR5K2	
OR5K1	1	OR5K1	
OR5J2	1	OR5J2	
OR5I1	1	OR5I1	
OR5H6	1	OR5H6	
OR5H2	1	OR5H2	
OR5H1	1	OR5H1	
OR5M9	1	OR5M9	
OR5M8	1	OR5M8	
OR5M3	1	OR5M3	
OR5M1	1	OR5M1	
OR5L2	1	OR5L2	
OR5L1	1	OR5L1	
OR4E2	1	OR4E2	
OR4E1	1	OR4E1	
OR4D9	1	OR4D9	
OR4D6	1	OR4D6	
OR4D5	1	OR4D5	
OR4D2	1	OR4D2	
OR4D1	1	OR4D1	
OR4C6	1	OR4C6	
OR4C5	1	OR4C5	
OR4C3	1	OR4C3	
OR4B1	1	OR4B1	
OR4A5	1	OR4A5	
OR2T12	1	OR2T12	
OR2T10	1	OR2T10	
OR2T11	1	OR2T11	
OR4F6	1	OR4F6	
OR4F5	1	OR4F5	
OR4F4	1	OR4F4	
OR4M2	1	OR4M2	
OR4M1	1	OR4M1	
OR4L1	1	OR4L1	
OR4K5	1	OR4K5	
OR4K2	1	OR4K2	
OR4K1	1	OR4K1	
OR2T34	1	OR2T34	
OR2T35	1	OR2T35	
OR2T33	1	OR2T33	
OR2T27	1	OR2T27	
OR2T29	1	OR2T29	
OR6T1	1	OR6T1	
OR6S1	1	OR6S1	
OR8B12	1	OR8B12	
OR6Y1	1	OR6Y1	
OR6X1	1	OR6X1	
OR6V1	1	OR6V1	
OR7A5	1	OR7A5	
SEC22C	1	SEC22C	
OR7G2	1	OR7G2	
OR7G1	1	OR7G1	
OR7D4	1	OR7D4	
OR7D2	1	OR7D2	
OR7C2	1	OR7C2	
OR7C1	1	OR7C1	
OR7G3	1	OR7G3	
TMEM45A	1	TMEM45A	
OR5R1	1	OR5R1	
OR5P3	1	OR5P3	
OR5P2	1	OR5P2	
OR5W2	1	OR5W2	
OR5V1	1	OR5V1	
OR5T3	1	OR5T3	
OR5T2	1	OR5T2	
OR5T1	1	OR5T1	
OR6C6	1	OR6C6	
OR6C4	1	OR6C4	
OR6C3	1	OR6C3	
OR6C2	1	OR6C2	
OR6C1	1	OR6C1	
OR6B3	1	OR6B3	
OR6B2	1	OR6B2	
OR6B1	1	OR6B1	
OR6A2	1	OR6A2	
OR6F1	1	OR6F1	
OR6M1	1	OR6M1	
OR6K6	1	OR6K6	
OR6K3	1	OR6K3	
OR6K2	1	OR6K2	
OR6Q1	1	OR6Q1	
OR6P1	1	OR6P1	
OR6N2	1	OR6N2	
OR6N1	1	OR6N1	
OR9A4	1	OR9A4	
OR9A2	1	OR9A2	
OR7E24	1	OR7E24	
OR12D3	1	OR12D3	
OR12D2	1	OR12D2	
TM6SF2	1	TM6SF2	
OR9K2	1	OR9K2	
OR9I1	1	OR9I1	
OR9G4	1	OR9G4	
OR9G1	1	OR9G1	
FITM1	1	FITM1	
YIF1A	1	YIF1A	
OR9Q2	1	OR9Q2	
OR9Q1	1	OR9Q1	
OR13J1	1	OR13J1	
GJB3	1	GJB3	
JKAMP	1	JKAMP	
OR13D1	1	OR13D1	
OR13C9	1	OR13C9	
OR13C8	1	OR13C8	
OR13C3	1	OR13C3	
OR13C2	1	OR13C2	
OR13C5	1	OR13C5	
OR13C4	1	OR13C4	
OR13A1	1	OR13A1	
OR13H1	1	OR13H1	
OR8D4	1	OR8D4	
OR8D2	1	OR8D2	
OR8D1	1	OR8D1	
OR6C70	1	OR6C70	
OR6C76	1	OR6C76	
OR6C75	1	OR6C75	
OR13G1	1	OR13G1	
OR6C74	1	OR6C74	
OR6C65	1	OR6C65	
OR8B8	1	OR8B8	
OR8B4	1	OR8B4	
OR6C68	1	OR6C68	
OR8B3	1	OR8B3	
OR13F1	1	OR13F1	
OR8B2	1	OR8B2	
OR8A1	1	OR8A1	
OR8I2	1	OR8I2	
OR8H3	1	OR8H3	
OR8H2	1	OR8H2	
OR8H1	1	OR8H1	
SLC51A	1	SLC51A	
OR8G5	1	OR8G5	
OR8G1	1	OR8G1	
OR8K5	1	OR8K5	
OR8K3	1	OR8K3	
OR8K1	1	OR8K1	
OR8J3	1	OR8J3	
OR8J1	1	OR8J1	
OR11H12	1	OR11H12	
OR8U9	1	OR8U9	
OR8U1	1	OR8U1	
OR10D3	1	OR10D3	
OR10C1	1	OR10C1	
OR10J1	1	OR10J1	
OR10J5	1	OR10J5	
ELOVL1	1	ELOVL1	
ELOVL2	1	ELOVL2	
ELOVL3	1	ELOVL3	
ELOVL7	1	ELOVL7	
OR10H1	1	OR10H1	
OR10H3	1	OR10H3	
OR10H2	1	OR10H2	
OR10H5	1	OR10H5	
OR10H4	1	OR10H4	
OR10G4	1	OR10G4	
OR10G3	1	OR10G3	
OR10G6	1	OR10G6	
OR10G7	1	OR10G7	
SRD5A3	1	SRD5A3	
OR10A7	1	OR10A7	
OR10A2	1	OR10A2	
OR10A4	1	OR10A4	
OR10A3	1	OR10A3	
OR10A6	1	OR10A6	
OR10A5	1	OR10A5	
DUOXA2	1	DUOXA2	
OR11H2	1	OR11H2	
OR11H1	1	OR11H1	
OR11H4	1	OR11H4	
OR11H6	1	OR11H6	
MS4A12	1	MS4A12	
OR11G2	1	OR11G2	
OR11L1	1	OR11L1	
LAPTM5	1	LAPTM5	
OR11A1	1	OR11A1	
OR10V1	1	OR10V1	
OR10T2	1	OR10T2	
OR10S1	1	OR10S1	
OR10Z1	1	OR10Z1	
OR10X1	1	OR10X1	
OR10K2	1	OR10K2	
OR10K1	1	OR10K1	
OR10R2	1	OR10R2	
OR10Q1	1	OR10Q1	
ADORA2B	1	ADORA2B	
MSMO1	1	MSMO1	
OR4A47	1	OR4A47	
DOLPP1	1	DOLPP1	
OR5D18	1	OR5D18	
OR5D16	1	OR5D16	
OR5D14	1	OR5D14	
OR5D13	1	OR5D13	
OR4A15	1	OR4A15	
OR4A16	1	OR4A16	
OR14K1	1	OR14K1	
PIGC	1	PIGC	
OR14J1	1	OR14J1	
OR14I1	1	OR14I1	
SURF4	1	SURF4	
ACER2	1	ACER2	
CD37	1	CD37	
OR14A2	1	OR14A2	
GPR3	1	GPR3	
OR5AS1	1	OR5AS1	
OR5AR1	1	OR5AR1	
OR5AK2	1	OR5AK2	
OR5B12	1	OR5B12	
OR5AP2	1	OR5AP2	
OR5B17	1	OR5B17	
OR5AN1	1	OR5AN1	
OR5AC2	1	OR5AC2	
TMEM38B	1	TMEM38B	
MAGT1	1	MAGT1	
SLC30A2	1	SLC30A2	
GPR146	1	GPR146	
ZDHHC22	1	ZDHHC22	
SLC39A11	1	SLC39A11	
KCNK16	1	KCNK16	
OR51E1	1	OR51E1	
CLDN18	1	CLDN18	
CALHM6	1	CALHM6	
OR3A2	1	OR3A2	
TMEM187	1	TMEM187	
OR1N1	1	OR1N1	
SYPL1	1	SYPL1	
OR2D2	1	OR2D2	
OR2H2	1	OR2H2	
OR2H1	1	OR2H1	
TSPAN17	1	TSPAN17	
DERL1	1	DERL1	
LAPTM4A	1	LAPTM4A	
TMEM178B	1	TMEM178B	
OR10G9	1	OR10G9	
OR10P1	1	OR10P1	
CMTM4	1	CMTM4	
LHFPL3	1	LHFPL3	
ACER3	1	ACER3	
OR5B21	1	OR5B21	
AQP11	1	AQP11	
HACD4	1	HACD4	
CYB561A3	1	CYB561A3	
VOPP1	1	VOPP1	
GPM6B	1	GPM6B	
MS4A8	1	MS4A8	
TSPAN5	1	TSPAN5	
BRI3BP	1	BRI3BP	
SLC66A2	1	SLC66A2	
SLC66A1	1	SLC66A1	
ZDHHC21	1	ZDHHC21	
SLC25A40	1	SLC25A40	
SLC25A11	1	SLC25A11	
SLC25A39	1	SLC25A39	
SLC25A32	1	SLC25A32	
SLC25A35	1	SLC25A35	
NRM	1	NRM	
CLDN25	1	CLDN25	
OR2I1P	1	OR2I1P	
TMEM9B	1	TMEM9B	
CACNG6	1	CACNG6	
INSIG1	1	INSIG1	
AQP9	1	AQP9	
SYNPR	1	SYNPR	
OR2T7	1	OR2T7	
ARV1	1	ARV1	
TMEM179	1	TMEM179	
UPK1A	1	UPK1A	
MT-CO3	1	MT-CO3	
TSPAN11	1	TSPAN11	
TMEM241	1	TMEM241	
TMEM225	1	TMEM225	
RER1	1	RER1	
P2RY6	1	P2RY6	
SHISA4	1	SHISA4	
OR4F3	1	OR4F3	
SEC22A	1	SEC22A	
TMEM45B	1	TMEM45B	
TMEM176B	1	TMEM176B	
TMEM176A	1	TMEM176A	
GJB4	1	GJB4	
GJB6	1	GJB6	
ELOVL6	1	ELOVL6	
OR10G8	1	OR10G8	
TMEM150C	1	TMEM150C	
MS4A15	1	MS4A15	
OR10W1	1	OR10W1	
CMTM5	1	CMTM5	
CLRN1	1	CLRN1	
NKAIN1	1	NKAIN1	
NKAIN4	1	NKAIN4	
TMEM86A	1	TMEM86A	
TLCD4	1	TLCD4	
TMBIM4	1	TMBIM4	
GJE1	1	GJE1	
APH1B	1	APH1B	
KCNK9	1	KCNK9	
GJD2	1	GJD2	
PLPP7	1	PLPP7	
YIPF5	1	YIPF5	
PLPP1	1	PLPP1	
SLC25A42	1	SLC25A42	
SLC25A17	1	SLC25A17	
SLC25A33	1	SLC25A33	
CLDN14	1	CLDN14	
CALHM5	1	CALHM5	
AQP4	1	AQP4	
AQP3	1	AQP3	
TMEM101	1	TMEM101	
TSPAN18	1	TSPAN18	
TMEM269	1	TMEM269	
DERL2	1	DERL2	
CYB561	1	CYB561	
GJB7	1	GJB7	
TMEM150A	1	TMEM150A	
MS4A4A	1	MS4A4A	
CLRN2	1	CLRN2	
SSPN	1	SSPN	
AQP12A	1	AQP12A	
NKAIN2	1	NKAIN2	
PGAP2	1	PGAP2	
MMD	1	MMD	
TLCD1	1	TLCD1	
APH1A	1	APH1A	
ARL6IP6	1	ARL6IP6	
CD82	1	CD82	
AQP12B	1	AQP12B	
ATP5PB	1	ATP5PB	
FAM122C	1	FAM122C	
TMEM81	1	TMEM81	
ORAI2	1	ORAI2	
LRRN4CL	1	LRRN4CL	
MS4A2	1	MS4A2	
SLC39A9	1	SLC39A9	
SLC25A4	1	SLC25A4	
TSPAN6	1	TSPAN6	
KLRK1	1	KLRK1	
UCP3	1	UCP3	
SLC25A47	1	SLC25A47	
SLC25A51	1	SLC25A51	
SLC25A53	1	SLC25A53	
SLC25A19	1	SLC25A19	
SLC25A29	1	SLC25A29	
SLC25A21	1	SLC25A21	
SLC25A22	1	SLC25A22	
SLC25A31	1	SLC25A31	
MOGAT3	1	MOGAT3	
MOG	1	MOG	
TMEM33	1	TMEM33	
PRSS38	1	PRSS38	
TOMM40L	1	TOMM40L	
MTCH2	1	MTCH2	
TLCD2	1	TLCD2	
TMEM9	1	TMEM9	
CD151	1	CD151	
TMEM116	1	TMEM116	
TSPAN19	1	TSPAN19	
TMEM252	1	TMEM252	
TNFSF9	1	TNFSF9	
FITM2	1	FITM2	
SYNGR4	1	SYNGR4	
STEAP1B	1	STEAP1B	
CTLA4	1	CTLA4	
CLTRN	1	CLTRN	
TM2D3	1	TM2D3	
TEX261	1	TEX261	
ALG5	1	ALG5	
SFXN4	1	SFXN4	
CYB561D1	1	CYB561D1	
TMEM150B	1	TMEM150B	
DRAM2	1	DRAM2	
EMC3	1	EMC3	
YIPF6	1	YIPF6	
TVP23A	1	TVP23A	
MS4A7	1	MS4A7	
SLC25A2	1	SLC25A2	
TSPAN3	1	TSPAN3	
PLPP5	1	PLPP5	
PLPP4	1	PLPP4	
SLC25A44	1	SLC25A44	
SLC25A52	1	SLC25A52	
SLC25A15	1	SLC25A15	
SLC25A18	1	SLC25A18	
SLC25A27	1	SLC25A27	
SLC25A38	1	SLC25A38	
SLC25A34	1	SLC25A34	
CLDND1	1	CLDND1	
SLC31A1	1	SLC31A1	
TMEM80	1	TMEM80	
TMEM69	1	TMEM69	
MARCHF5	1	MARCHF5	
RGR	1	RGR	
ABHD13	1	ABHD13	
CACNG7	1	CACNG7	
CACNG5	1	CACNG5	
FFAR1	1	FFAR1	
AQP6	1	AQP6	
STARD3NL	1	STARD3NL	
OR2A1	1	OR2A1	
UPK1B	1	UPK1B	
TMEM41A	1	TMEM41A	
SHISAL2A	1	SHISAL2A	
SYNGR1	1	SYNGR1	
B3GALNT1	1	B3GALNT1	
MS4A6A	1	MS4A6A	
CLRN3	1	CLRN3	
RAET1E	1	RAET1E	
LHFPL4	1	LHFPL4	
NDUFB5	1	NDUFB5	
TM2D2	1	TM2D2	
FADS2	1	FADS2	
HTR1A	1	HTR1A	
HTR3E	1	HTR3E	
KCNJ4	1	KCNJ4	
KCNK3	1	KCNK3	
KCNV1	1	KCNV1	
SPPL2C	1	SPPL2C	
SCAMP3	1	SCAMP3	
RNFT2	1	RNFT2	
GPR152	1	GPR152	
GPR150	1	GPR150	
GPR107	1	GPR107	
ADRA1A	1	ADRA1A	
SLC39A5	1	SLC39A5	
SLC26A2	1	SLC26A2	
SLC26A9	1	SLC26A9	
SLC26A3	1	SLC26A3	
SLC26A5	1	SLC26A5	
SLC30A10	1	SLC30A10	
PTH1R	1	PTH1R	
GPR39	1	GPR39	
SLC9A4	1	SLC9A4	
SSTR3	1	SSTR3	
LMBRD2	1	LMBRD2	
CHRNG	1	CHRNG	
CHRM4	1	CHRM4	
SLC24A2	1	SLC24A2	
SLC24A3	1	SLC24A3	
STARD3	1	STARD3	
SLC25A46	1	SLC25A46	
FZD5	1	FZD5	
FZD4	1	FZD4	
TAP2	1	TAP2	
NPFFR1	1	NPFFR1	
GABRG3	1	GABRG3	
GABRG1	1	GABRG1	
GABRR3	1	GABRR3	
CHRNB2	1	CHRNB2	
CHRNB4	1	CHRNB4	
CHRNB3	1	CHRNB3	
CHRNA1	1	CHRNA1	
CHRNA5	1	CHRNA5	
CHRNA9	1	CHRNA9	
TMEM59	1	TMEM59	
CACNG4	1	CACNG4	
CCKAR	1	CCKAR	
VMP1	1	VMP1	
GLP2R	1	GLP2R	
GLRA1	1	GLRA1	
GLRA3	1	GLRA3	
GCGR	1	GCGR	
SLCO4C1	1	SLCO4C1	
TMEM130	1	TMEM130	
TMEM260	1	TMEM260	
CATSPER4	1	CATSPER4	
HOXA13	1	HOXA13	
TMC1	1	TMC1	
GIPR	1	GIPR	
GJA1	1	GJA1	
GJA5	1	GJA5	
GJA4	1	GJA4	
GPAT4	1	GPAT4	
GPAT3	1	GPAT3	
SLCO2B1	1	SLCO2B1	
REEP4	1	REEP4	
SCAMP5	1	SCAMP5	
TSPAN4	1	TSPAN4	
TLCD3B	1	TLCD3B	
ADTRP	1	ADTRP	
SLC25A26	1	SLC25A26	
MIP	1	MIP	
CLDN17	1	CLDN17	
CLDN3	1	CLDN3	
CLDN9	1	CLDN9	
CLDN8	1	CLDN8	
TMEM37	1	TMEM37	
TLCD5	1	TLCD5	
AQP5	1	AQP5	
TMEM159	1	TMEM159	
LHFPL2	1	LHFPL2	
CD81	1	CD81	
AQP10	1	AQP10	
POPDC3	1	POPDC3	
EMC4	1	EMC4	
TVP23B	2	TVP23B:TVP23C	
RNF186	1	RNF186	
SLC25A5	1	SLC25A5	
SLC25A6	1	SLC25A6	
EREG	1	EREG	
UCP1	1	UCP1	
SLC25A48	1	SLC25A48	
SLC25A45	1	SLC25A45	
SLC25A10	1	SLC25A10	
SLC25A20	1	SLC25A20	
SLC25A30	1	SLC25A30	
SLC25A36	1	SLC25A36	
SHISAL1	1	SHISAL1	
SFTPC	1	SFTPC	
KCNMB2	1	KCNMB2	
TECR	1	TECR	
SELENOT	1	SELENOT	
TMEM177	1	TMEM177	
TMEM160	1	TMEM160	
VDAC3	1	VDAC3	
TMEM125	1	TMEM125	
TMEM249	1	TMEM249	
TMEM238	1	TMEM238	
TMEM217	1	TMEM217	
SHISAL2B	1	SHISAL2B	
TMEM126B	1	TMEM126B	
KRTCAP3	1	KRTCAP3	
PIGX	1	PIGX	
CD28	1	CD28	
SDR16C5	1	SDR16C5	
NKAIN3	1	NKAIN3	
TMEM225B	1	TMEM225B	
TSPAN8	1	TSPAN8	
CLDN24	1	CLDN24	
CLDN15	1	CLDN15	
CLDN2	1	CLDN2	
TMEM114	1	TMEM114	
DERL3	1	DERL3	
PIGF	1	PIGF	
ACER1	1	ACER1	
HSD17B3	1	HSD17B3	
HLA-DMA	1	HLA-DMA	
HLA-DOA	1	HLA-DOA	
HLA-DQA2	1	HLA-DQA2	
UCP2	1	UCP2	
FNDC10	1	FNDC10	
NRSN2	1	NRSN2	
TMEM92	1	TMEM92	
KCNMB4	1	KCNMB4	
BST2	1	BST2	
TMED1	1	TMED1	
VDAC2	1	VDAC2	
MPZL2	1	MPZL2	
TMEM127	1	TMEM127	
HSD11B1	1	HSD11B1	
NHLRC3	1	NHLRC3	
SAYSD1	1	SAYSD1	
CD9	1	CD9	
EBP	1	EBP	
SFT2D3	1	SFT2D3	
TSPAN9	1	TSPAN9	
TSPAN7	1	TSPAN7	
TSPAN1	1	TSPAN1	
TLCD3A	1	TLCD3A	
CLDN22	1	CLDN22	
CLDN10	1	CLDN10	
TMEM54	1	TMEM54	
CACNG1	1	CACNG1	
AQP2	1	AQP2	
AQP1	1	AQP1	
MT-CO2	1	MT-CO2	
TMBIM6	1	TMBIM6	
SYNGR2	1	SYNGR2	
SYNGR3	1	SYNGR3	
GJB2	1	GJB2	
SRD5A1	1	SRD5A1	
CMTM6	1	CMTM6	
CAV2	1	CAV2	
PIGP	1	PIGP	
CD63	1	CD63	
MPDU1	1	MPDU1	
YIPF4	1	YIPF4	
MS4A3	1	MS4A3	
TSPAN2	1	TSPAN2	
TP53I11	1	TP53I11	
C20orf141	1	C20orf141	
CLDN20	1	CLDN20	
CLDN19	1	CLDN19	
TMEM88	1	TMEM88	
INSIG2	1	INSIG2	
TSPAN16	1	TSPAN16	
TMEM239	1	TMEM239	
TMEM204	1	TMEM204	
TIMM23B	1	TIMM23B	
CMTM3	1	CMTM3	
FGF19	1	FGF19	
TNFRSF17	1	TNFRSF17	
TMEM147	1	TMEM147	
NRSN1	1	NRSN1	
ARL6IP1	1	ARL6IP1	
PIRT	1	PIRT	
CD300E	1	CD300E	
SCN3B	1	SCN3B	
CYBA	1	CYBA	
VDAC1	1	VDAC1	
FAM210B	1	FAM210B	
RAET1L	1	RAET1L	
REEP6	1	REEP6	
DRAM1	1	DRAM1	
PAQR4	1	PAQR4	
CLDN6	1	CLDN6	
CLDN5	1	CLDN5	
CD53	1	CD53	
ICOS	1	ICOS	
TMEM186	1	TMEM186	
PIGL	1	PIGL	
THEM6	1	THEM6	
TM2D1	1	TM2D1	
PLLP	1	PLLP	
TMEM86B	1	TMEM86B	
CNIH2	1	CNIH2	
CNIH3	1	CNIH3	
CLDN11	1	CLDN11	
TMEM212	1	TMEM212	
CYB561D2	1	CYB561D2	
CMTM7	1	CMTM7	
VKORC1L1	1	VKORC1L1	
KCNA2	1	KCNA2	
KCNS2	1	KCNS2	
SV2C	1	SV2C	
SPPL2B	1	SPPL2B	
ADRA1D	1	ADRA1D	
IL3RA	1	IL3RA	
FSHR	1	FSHR	
MS4A1	1	MS4A1	
PGAP6	1	PGAP6	
RHBDL1	1	RHBDL1	
GPR37	1	GPR37	
CHRM2	1	CHRM2	
DRD2	1	DRD2	
ZDHHC14	1	ZDHHC14	
ZDHHC23	1	ZDHHC23	
GDPD5	1	GDPD5	
NOX1	1	NOX1	
ADGRL4	1	ADGRL4	
GABRG2	1	GABRG2	
GABRA2	1	GABRA2	
GABRR1	1	GABRR1	
PTGER4	1	PTGER4	
TMEM79	1	TMEM79	
TMEM43	1	TMEM43	
OXA1L	1	OXA1L	
SLCO6A1	1	SLCO6A1	
CYBB	1	CYBB	
MCOLN2	1	MCOLN2	
TMEM59L	1	TMEM59L	
SYVN1	1	SYVN1	
MS4A18	1	MS4A18	
HRH1	1	HRH1	
PIGQ	1	PIGQ	
CD200R1	1	CD200R1	
ABCD4	1	ABCD4	
CNIH1	1	CNIH1	
AQP8	1	AQP8	
LHFPL5	1	LHFPL5	
MT-ND6	1	MT-ND6	
TMEM244	1	TMEM244	
MALL	1	MALL	
TM4SF20	1	TM4SF20	
SCAMP1	1	SCAMP1	
SLC25A28	1	SLC25A28	
CLDN23	1	CLDN23	
