NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
CHIT1	1	CHIT1	
PRODH2	1	PRODH2	
C1R	1	C1R	
TRMT1	1	TRMT1	
UBXN2A	1	UBXN2A	
MTMR1	1	MTMR1	
GRK1	1	GRK1	
ZSWIM9	1	ZSWIM9	
ZNF302	1	ZNF302	
CCZ1	2	CCZ1B:CCZ1	
DCLRE1C	1	DCLRE1C	
MED17	1	MED17	
PDZD9	1	PDZD9	
GPSM3	1	GPSM3	
ZNF140	1	ZNF140	
CPXCR1	1	CPXCR1	
PDE7A	1	PDE7A	
HDC	1	HDC	
PCGF2	1	PCGF2	
SNRPD2	1	SNRPD2	
ZNF662	1	ZNF662	
PRKAA1	1	PRKAA1	
CCDC142	1	CCDC142	
NSUN7	1	NSUN7	
DTL	1	DTL	
C11orf98	1	C11orf98	
LRRC42	1	LRRC42	
CENPN	1	CENPN	
ARHGEF4	1	ARHGEF4	
YTHDF3	1	YTHDF3	
PLIN5	1	PLIN5	
ASPDH	1	ASPDH	
SNX9	1	SNX9	
CALML4	1	CALML4	
NOL9	1	NOL9	
MOB1B	1	MOB1B	
THEG	1	THEG	
ABHD14B	1	ABHD14B	
C1orf105	1	C1orf105	
CRKL	1	CRKL	
NF2	1	NF2	
CACYBP	1	CACYBP	
DIMT1	1	DIMT1	
ELL2	1	ELL2	
ZIM2	1	ZIM2	
PRAMEF7	1	PRAMEF7	
ZNF487	1	ZNF487	
CHORDC1	1	CHORDC1	
OBP2B	1	OBP2B	
TREH	1	TREH	
XRCC5	1	XRCC5	
TRIM62	1	TRIM62	
ACBD4	1	ACBD4	
TTL	1	TTL	
CRABP2	1	CRABP2	
RILPL2	1	RILPL2	
DNAAF3	1	DNAAF3	
TUBGCP4	1	TUBGCP4	
CXorf56	1	CXorf56	
DDX49	1	DDX49	
ME2	1	ME2	
SNX20	1	SNX20	
SDCCAG8	1	SDCCAG8	
NCAPH	1	NCAPH	
NOCT	1	NOCT	
DNAJC28	1	DNAJC28	
CD5L	1	CD5L	
PVALEF	1	PVALEF	
TPH2	1	TPH2	
FAM221B	1	FAM221B	
SNX24	1	SNX24	
TNFAIP1	1	TNFAIP1	
FAM227B	1	FAM227B	
TRIM39	1	TRIM39	
NIBAN2	1	NIBAN2	
C8orf44	1	C8orf44	
ZNF613	1	ZNF613	
NDRG4	1	NDRG4	
ZNF148	1	ZNF148	
CCDC13	1	CCDC13	
PLOD1	1	PLOD1	
SP7	1	SP7	
RAG2	1	RAG2	
WDR45B	1	WDR45B	
MYLPF	1	MYLPF	
STAU1	1	STAU1	
SPRTN	1	SPRTN	
SPAG8	1	SPAG8	
EIF2B3	1	EIF2B3	
TNIP1	1	TNIP1	
CHEK1	1	CHEK1	
CDK3	1	CDK3	
EPS8L1	1	EPS8L1	
CDADC1	1	CDADC1	
FARSA	1	FARSA	
CILK1	1	CILK1	
ZNF256	1	ZNF256	
TKT	1	TKT	
ZNF560	1	ZNF560	
LRRC36	1	LRRC36	
UBXN6	1	UBXN6	
CPEB4	1	CPEB4	
ANKRD23	1	ANKRD23	
PRIMPOL	1	PRIMPOL	
UBE2W	1	UBE2W	
RAB11A	1	RAB11A	
CETN3	1	CETN3	
GTF3C5	1	GTF3C5	
GAPDH	1	GAPDH	
CIART	1	CIART	
UBA3	1	UBA3	
FUBP3	1	FUBP3	
VPS36	1	VPS36	
ACOX1	1	ACOX1	
EIPR1	1	EIPR1	
DENND6A	1	DENND6A	
ZNF582	1	ZNF582	
RGL4	1	RGL4	
ALDOC	1	ALDOC	
PTPDC1	1	PTPDC1	
ACD	1	ACD	
KEAP1	1	KEAP1	
TCTE1	1	TCTE1	
ARHGAP28	1	ARHGAP28	
PALM	1	PALM	
MTFMT	1	MTFMT	
USP17L8	1	USP17L8	
USP17L3	1	USP17L3	
FASTKD3	1	FASTKD3	
NFKBIE	1	NFKBIE	
RPL37	1	RPL37	
SNTA1	1	SNTA1	
ASS1	1	ASS1	
DBI	1	DBI	
RCAN2	1	RCAN2	
ADSS2	1	ADSS2	
PNMA3	1	PNMA3	
ZMYND19	1	ZMYND19	
ZNF577	1	ZNF577	
RASGEF1B	1	RASGEF1B	
HAO1	1	HAO1	
NR3C1	1	NR3C1	
RAP1A	1	RAP1A	
ELL	1	ELL	
PNLIPRP2	1	PNLIPRP2	
RAP2A	1	RAP2A	
CMBL	1	CMBL	
C12orf40	1	C12orf40	
KIAA0895L	1	KIAA0895L	
USP46	1	USP46	
XRCC3	1	XRCC3	
ZNF222	1	ZNF222	
SQSTM1	1	SQSTM1	
GLDN	1	GLDN	
ZBBX	1	ZBBX	
ABCE1	1	ABCE1	
CCDC43	1	CCDC43	
ZNF695	1	ZNF695	
PROX2	1	PROX2	
CABYR	1	CABYR	
TRIT1	1	TRIT1	
TEFM	1	TEFM	
ACOT4	1	ACOT4	
DHX35	1	DHX35	
MTF1	1	MTF1	
PAX3	1	PAX3	
RMND5A	1	RMND5A	
TFAP4	1	TFAP4	
RTF2	1	RTF2	
DGCR8	1	DGCR8	
ASB18	1	ASB18	
EIF2A	1	EIF2A	
RPUSD3	1	RPUSD3	
RAB15	1	RAB15	
CSNK1D	1	CSNK1D	
DCAF8L1	1	DCAF8L1	
THAP10	1	THAP10	
RIN1	1	RIN1	
CCPG1	1	CCPG1	
PTPN9	1	PTPN9	
UBXN7	1	UBXN7	
DYRK4	1	DYRK4	
FBXO4	1	FBXO4	
SEPTIN3	1	SEPTIN3	
TTC23	1	TTC23	
SGF29	1	SGF29	
MAP2K3	1	MAP2K3	
SPDYE5	1	SPDYE5	
WDR88	1	WDR88	
RAB9A	1	RAB9A	
TIRAP	1	TIRAP	
FAM160B2	1	FAM160B2	
ZCWPW2	1	ZCWPW2	
RNLS	1	RNLS	
ZYG11A	1	ZYG11A	
GC	1	GC	
PARP15	1	PARP15	
MAGEB2	1	MAGEB2	
AMDHD2	1	AMDHD2	
NOL7	1	NOL7	
PCYT1B	1	PCYT1B	
RAB42	1	RAB42	
SGTA	1	SGTA	
MTMR10	1	MTMR10	
ZWILCH	1	ZWILCH	
CCT6A	1	CCT6A	
SOCS7	1	SOCS7	
ANKRD16	1	ANKRD16	
PSMD11	1	PSMD11	
TSNAXIP1	1	TSNAXIP1	
CCDC160	1	CCDC160	
INTS14	1	INTS14	
C5orf63	1	C5orf63	
AVL9	1	AVL9	
MAT2B	1	MAT2B	
RACK1	1	RACK1	
TCP11	1	TCP11	
BCL6B	1	BCL6B	
LBHD1	1	LBHD1	
RPAP3	1	RPAP3	
ST6GALNAC5	1	ST6GALNAC5	
NAMPT	1	NAMPT	
CABLES1	1	CABLES1	
AP4M1	1	AP4M1	
ZNF324B	1	ZNF324B	
SESN3	1	SESN3	
THOC6	1	THOC6	
FAM102A	1	FAM102A	
SCMH1	1	SCMH1	
DDX17	1	DDX17	
GUCY1A2	1	GUCY1A2	
PDCL	1	PDCL	
ENSA	1	ENSA	
MRAS	1	MRAS	
TUB	1	TUB	
RASGRP3	1	RASGRP3	
SERPING1	1	SERPING1	
PNCK	1	PNCK	
PLEKHA1	1	PLEKHA1	
SEH1L	1	SEH1L	
WRNIP1	1	WRNIP1	
PHYHIP	1	PHYHIP	
LRRC14B	1	LRRC14B	
GAS2	1	GAS2	
MMP19	1	MMP19	
NHLRC2	1	NHLRC2	
TNNC2	1	TNNC2	
ADD1	1	ADD1	
DYNC1LI1	1	DYNC1LI1	
GCC1	1	GCC1	
TNNT3	1	TNNT3	
RHOT2	1	RHOT2	
NR4A2	1	NR4A2	
XIAP	1	XIAP	
SPOP	1	SPOP	
PEX14	1	PEX14	
TERF2IP	1	TERF2IP	
ERICH4	1	ERICH4	
RAD51C	1	RAD51C	
CDK17	1	CDK17	
STX1B	1	STX1B	
MCAT	1	MCAT	
ANKRD6	1	ANKRD6	
CYCS	1	CYCS	
ZSCAN23	1	ZSCAN23	
PRKN	1	PRKN	
ZNF408	1	ZNF408	
ZBTB20	1	ZBTB20	
YARS2	1	YARS2	
ELOB	1	ELOB	
RAP2C	1	RAP2C	
MINDY4B	1	MINDY4B	
LRRC31	1	LRRC31	
GTDC1	1	GTDC1	
PRPS1	1	PRPS1	
SENP8	1	SENP8	
ZNF792	1	ZNF792	
PRDM7	1	PRDM7	
CDK6	1	CDK6	
RASGRP2	1	RASGRP2	
BMI1	1	BMI1	
CHI3L1	1	CHI3L1	
ANXA11	1	ANXA11	
DTNB	1	DTNB	
ASPH	1	ASPH	
ODF2L	1	ODF2L	
ACRBP	1	ACRBP	
ARPC3	1	ARPC3	
TOE1	1	TOE1	
IRF5	1	IRF5	
KLHL41	1	KLHL41	
HOMER1	1	HOMER1	
LIMK1	1	LIMK1	
POU6F2	1	POU6F2	
TARS2	1	TARS2	
SPIN3	1	SPIN3	
EDC3	1	EDC3	
TCP11L1	1	TCP11L1	
TRDMT1	1	TRDMT1	
ERH	1	ERH	
ERICH6B	1	ERICH6B	
PBLD	1	PBLD	
MYLK4	1	MYLK4	
SPI1	1	SPI1	
FEZ2	1	FEZ2	
ZNF789	1	ZNF789	
CCDC149	1	CCDC149	
ZPR1	1	ZPR1	
TRIP10	1	TRIP10	
ZNF280C	1	ZNF280C	
DBR1	1	DBR1	
POLR1E	1	POLR1E	
IRAK4	1	IRAK4	
KATNAL1	1	KATNAL1	
DNAJB12	1	DNAJB12	
ETHE1	1	ETHE1	
NR1D1	1	NR1D1	
CACNB3	1	CACNB3	
CEP57	1	CEP57	
IFIT1B	1	IFIT1B	
EPM2AIP1	1	EPM2AIP1	
GLUL	1	GLUL	
SUOX	1	SUOX	
MYZAP	1	MYZAP	
ZNF17	1	ZNF17	
PPP1R3E	1	PPP1R3E	
LRRC45	1	LRRC45	
ZNF426	1	ZNF426	
ZNHIT6	1	ZNHIT6	
AOAH	1	AOAH	
RPS9	1	RPS9	
ZMYM5	1	ZMYM5	
GSDMB	1	GSDMB	
USP17L7	1	USP17L7	
LRRC63	1	LRRC63	
CDC20B	1	CDC20B	
YTHDF2	1	YTHDF2	
BBS7	1	BBS7	
STAT5A	1	STAT5A	
C19orf54	1	C19orf54	
SELENOP	1	SELENOP	
KBTBD8	1	KBTBD8	
DDX56	1	DDX56	
TIPARP	1	TIPARP	
RAB11B	1	RAB11B	
COMMD2	1	COMMD2	
LDB2	1	LDB2	
RASSF5	1	RASSF5	
FBP2	1	FBP2	
EHD3	1	EHD3	
C1RL	1	C1RL	
C1orf141	1	C1orf141	
GNA12	1	GNA12	
SMAD9	1	SMAD9	
PDXDC1	1	PDXDC1	
PCGF5	1	PCGF5	
EML2	1	EML2	
SLC9A3R1	1	SLC9A3R1	
SH3BP1	1	SH3BP1	
C16orf72	1	C16orf72	
CPNE9	1	CPNE9	
MRPS18B	1	MRPS18B	
SETD4	1	SETD4	
PPP3CA	1	PPP3CA	
KIF3C	1	KIF3C	
UBP1	1	UBP1	
IRF4	1	IRF4	
PRICKLE3	1	PRICKLE3	
PUS3	1	PUS3	
ZCCHC4	1	ZCCHC4	
ENOX2	1	ENOX2	
DEPDC1B	1	DEPDC1B	
ERICH6	1	ERICH6	
CAPN8	1	CAPN8	
UCKL1	1	UCKL1	
TADA2B	1	TADA2B	
TXNRD1	1	TXNRD1	
ZNF669	1	ZNF669	
NACA	1	NACA	
ACP5	1	ACP5	
MED9	1	MED9	
HNRNPA0	1	HNRNPA0	
HIBCH	1	HIBCH	
TRMT12	1	TRMT12	
GLYR1	1	GLYR1	
PFKP	1	PFKP	
RECQL	1	RECQL	
CDK18	1	CDK18	
IDH2	1	IDH2	
KLHL3	1	KLHL3	
ZSCAN5B	1	ZSCAN5B	
LUZP2	1	LUZP2	
TUBAL3	1	TUBAL3	
IPMK	1	IPMK	
COG7	1	COG7	
ULK3	1	ULK3	
SMAD5	1	SMAD5	
FHL1	1	FHL1	
KPNA6	1	KPNA6	
GZMH	1	GZMH	
RGL1	1	RGL1	
FBXW11	1	FBXW11	
OSGIN1	1	OSGIN1	
ZNF169	1	ZNF169	
PLEKHN1	1	PLEKHN1	
UQCRHL	1	UQCRHL	
TERB1	1	TERB1	
NOXO1	1	NOXO1	
ANKDD1A	1	ANKDD1A	
NBPF3	1	NBPF3	
DSN1	1	DSN1	
DGKG	1	DGKG	
ANKRD7	1	ANKRD7	
PRKCH	1	PRKCH	
STAC2	1	STAC2	
ANKRD65	1	ANKRD65	
KCTD15	1	KCTD15	
ZNF599	1	ZNF599	
SESTD1	1	SESTD1	
SKP2	1	SKP2	
PPP3CC	1	PPP3CC	
DCAF10	1	DCAF10	
CLIC1	1	CLIC1	
SOCS5	1	SOCS5	
BABAM1	1	BABAM1	
VAC14	1	VAC14	
UTP6	1	UTP6	
SEC14L2	1	SEC14L2	
PARVB	1	PARVB	
NDNF	1	NDNF	
GSTO1	1	GSTO1	
NARS2	1	NARS2	
ZAR1L	1	ZAR1L	
GAN	1	GAN	
SPESP1	1	SPESP1	
DUS3L	1	DUS3L	
DMAP1	1	DMAP1	
NRBP2	1	NRBP2	
ZNF749	1	ZNF749	
DOHH	1	DOHH	
PIP4K2A	1	PIP4K2A	
SMAD2	1	SMAD2	
APBA3	1	APBA3	
MLYCD	1	MLYCD	
KIAA1143	1	KIAA1143	
MAPK11	1	MAPK11	
LONRF2	1	LONRF2	
DUSP16	1	DUSP16	
IDO2	1	IDO2	
PIH1D2	1	PIH1D2	
ZNF565	1	ZNF565	
FBXO2	1	FBXO2	
UBXN11	1	UBXN11	
PNKP	1	PNKP	
MTMR2	1	MTMR2	
CDC7	1	CDC7	
AKT2	1	AKT2	
ZNF404	1	ZNF404	
CAMKK2	1	CAMKK2	
MEFV	1	MEFV	
BTBD16	1	BTBD16	
POP4	1	POP4	
ZNF584	1	ZNF584	
TRIM56	1	TRIM56	
IRAK1BP1	1	IRAK1BP1	
TEAD1	1	TEAD1	
PABPC5	1	PABPC5	
ZBP1	1	ZBP1	
PPP2R1B	1	PPP2R1B	
PNPLA8	1	PNPLA8	
NMNAT3	1	NMNAT3	
EMC8	1	EMC8	
CRYGN	1	CRYGN	
FEM1B	1	FEM1B	
GBP4	1	GBP4	
ZNF875	1	ZNF875	
ZNF446	1	ZNF446	
RPE	1	RPE	
ZNF131	1	ZNF131	
CAPN1	1	CAPN1	
FRMD1	1	FRMD1	
POLR3C	1	POLR3C	
KLHL22	1	KLHL22	
ZNF736	1	ZNF736	
THOC5	1	THOC5	
ZNF121	1	ZNF121	
SOCS2	1	SOCS2	
LGALS8	1	LGALS8	
SIX2	1	SIX2	
DUSP7	1	DUSP7	
ANKRD29	1	ANKRD29	
PGGT1B	1	PGGT1B	
RPL15	1	RPL15	
PGAM2	1	PGAM2	
STAT5B	1	STAT5B	
FAM200B	1	FAM200B	
RALA	1	RALA	
ZNF230	1	ZNF230	
TTC38	1	TTC38	
NSMF	1	NSMF	
WDR89	1	WDR89	
IFI35	1	IFI35	
FTO	1	FTO	
BCL2L14	1	BCL2L14	
ARFRP1	1	ARFRP1	
DCPS	1	DCPS	
DUS2	1	DUS2	
GUK1	1	GUK1	
SNX15	1	SNX15	
SHQ1	1	SHQ1	
CDKL3	1	CDKL3	
CORO6	1	CORO6	
CCDC71	1	CCDC71	
PEX5L	1	PEX5L	
KPNA5	1	KPNA5	
NBPF4	1	NBPF4	
ZBTB14	1	ZBTB14	
KDM4E	1	KDM4E	
USP17L11	1	USP17L11	
CIAO3	1	CIAO3	
FAM50A	1	FAM50A	
OBI1	1	OBI1	
OCEL1	1	OCEL1	
QRICH1	1	QRICH1	
SUPT20H	1	SUPT20H	
TSSK2	1	TSSK2	
UBE2M	1	UBE2M	
KCNIP2	1	KCNIP2	
CHM	1	CHM	
STRBP	1	STRBP	
CNOT9	1	CNOT9	
SEPTIN1	1	SEPTIN1	
ZNF630	1	ZNF630	
FUZ	1	FUZ	
SESN2	1	SESN2	
CFLAR	1	CFLAR	
PKM	1	PKM	
GOLGA8Q	1	GOLGA8Q	
ACAP2	1	ACAP2	
DVL1	1	DVL1	
MAP2K6	1	MAP2K6	
ELF2	1	ELF2	
EEF1A1	1	EEF1A1	
NET1	1	NET1	
FAM170B	1	FAM170B	
MVB12B	1	MVB12B	
GOLGA8R	1	GOLGA8R	
CORO1C	1	CORO1C	
MEN1	1	MEN1	
PLPBP	1	PLPBP	
ZUP1	1	ZUP1	
IDH1	1	IDH1	
CENPA	1	CENPA	
TCF25	1	TCF25	
CAPN14	1	CAPN14	
PRR23D1	1	PRR23D1	
PRR23D2	1	PRR23D2	
EARS2	1	EARS2	
MPP6	1	MPP6	
MKNK1	1	MKNK1	
PRMT6	1	PRMT6	
SYTL5	1	SYTL5	
CAMK2G	1	CAMK2G	
SETMAR	1	SETMAR	
CTCFL	1	CTCFL	
STAR	1	STAR	
ARHGEF38	1	ARHGEF38	
RUFY3	1	RUFY3	
FABP6	1	FABP6	
NUDCD1	1	NUDCD1	
NAB1	1	NAB1	
ZFP69B	1	ZFP69B	
SPDYE1	1	SPDYE1	
BIN3	1	BIN3	
AMN1	1	AMN1	
CCDC102A	1	CCDC102A	
GBP5	1	GBP5	
NR1I2	1	NR1I2	
TBK1	1	TBK1	
CRACR2B	1	CRACR2B	
ZNF283	1	ZNF283	
REXO5	1	REXO5	
HSH2D	1	HSH2D	
NEK11	1	NEK11	
FBP1	1	FBP1	
REM1	1	REM1	
ANGEL2	1	ANGEL2	
STK38	1	STK38	
NBPF15	1	NBPF15	
MAGEB4	1	MAGEB4	
TCP11L2	1	TCP11L2	
THOC3	1	THOC3	
AMZ2	1	AMZ2	
FANCE	1	FANCE	
UMPS	1	UMPS	
CYP24A1	1	CYP24A1	
C15orf62	1	C15orf62	
SNX27	1	SNX27	
PDPK1	1	PDPK1	
NMRK2	1	NMRK2	
STC1	1	STC1	
PRELP	1	PRELP	
USP21	1	USP21	
EFHC2	1	EFHC2	
ZIK1	1	ZIK1	
GOLGA1	1	GOLGA1	
HBG1	2	HBG2:HBG1	
TRAP1	1	TRAP1	
ACBD3	1	ACBD3	
MROH8	1	MROH8	
RNPC3	1	RNPC3	
ALDOA	1	ALDOA	
SPATA18	1	SPATA18	
TTC12	1	TTC12	
TRIB2	1	TRIB2	
ITK	1	ITK	
TBKBP1	1	TBKBP1	
ELF1	1	ELF1	
USP17L21	1	USP17L21	
SBK3	1	SBK3	
RIOX2	1	RIOX2	
GIMAP4	1	GIMAP4	
CHIC1	1	CHIC1	
KCNAB1	1	KCNAB1	
BTK	1	BTK	
LSS	1	LSS	
GPATCH3	1	GPATCH3	
CPA3	1	CPA3	
UBAC1	1	UBAC1	
LRPAP1	1	LRPAP1	
SPDYE2B	1	SPDYE2B	
RGS7	1	RGS7	
BECN1	1	BECN1	
IGBP1	1	IGBP1	
VAT1L	1	VAT1L	
ZNF514	1	ZNF514	
GAS7	1	GAS7	
PDSS1	1	PDSS1	
NT5C1A	1	NT5C1A	
PTGR2	1	PTGR2	
CCDC96	1	CCDC96	
SELENOH	1	SELENOH	
PPP2R2D	1	PPP2R2D	
ERCC2	1	ERCC2	
ACP1	1	ACP1	
GRK7	1	GRK7	
LCORL	1	LCORL	
WDR20	1	WDR20	
SIRT2	1	SIRT2	
ECM2	1	ECM2	
ARL4A	1	ARL4A	
SCML2	1	SCML2	
PAK1	1	PAK1	
NUPR1	1	NUPR1	
SUPV3L1	1	SUPV3L1	
SPDYE6	1	SPDYE6	
CEP70	1	CEP70	
ZNF181	1	ZNF181	
RHOC	1	RHOC	
RPL8	1	RPL8	
FBXL15	1	FBXL15	
STAT4	1	STAT4	
MINDY2	1	MINDY2	
C22orf31	1	C22orf31	
EEF1G	1	EEF1G	
CCS	1	CCS	
SCYL3	1	SCYL3	
TRAF4	1	TRAF4	
SNX17	1	SNX17	
BTBD18	1	BTBD18	
ADO	1	ADO	
RAB23	1	RAB23	
MBIP	1	MBIP	
SPDYE3	1	SPDYE3	
ZNF277	1	ZNF277	
ELAVL1	1	ELAVL1	
USP17L12	1	USP17L12	
SCRN3	1	SCRN3	
HDX	1	HDX	
SRPK3	1	SRPK3	
GZF1	1	GZF1	
NAT1	1	NAT1	
NPHP1	1	NPHP1	
USP27X	1	USP27X	
KCTD4	1	KCTD4	
DHRS12	1	DHRS12	
NBPF6	1	NBPF6	
NXNL1	1	NXNL1	
MTMR12	1	MTMR12	
USP17L17	1	USP17L17	
TUBA3C	1	TUBA3C	
TGM2	1	TGM2	
RPF1	1	RPF1	
SH3BP5L	1	SH3BP5L	
GRB7	1	GRB7	
PPP2R5E	1	PPP2R5E	
MDH1	1	MDH1	
TNFAIP8L3	1	TNFAIP8L3	
HTATIP2	1	HTATIP2	
MTG1	1	MTG1	
MRPS22	1	MRPS22	
PANK4	1	PANK4	
ANKRD30BL	1	ANKRD30BL	
RPS6KA3	1	RPS6KA3	
ARMT1	1	ARMT1	
PTP4A1	1	PTP4A1	
OAS1	1	OAS1	
ETV2	1	ETV2	
KLHL14	1	KLHL14	
ZNF500	1	ZNF500	
INMT	1	INMT	
PHKG1	1	PHKG1	
ATXN3L	1	ATXN3L	
ZNF707	1	ZNF707	
METTL16	1	METTL16	
ZNF410	1	ZNF410	
ACSM4	1	ACSM4	
USP17L2	1	USP17L2	
RUFY1	1	RUFY1	
ANKFN1	1	ANKFN1	
DNAJB13	1	DNAJB13	
CCDC151	1	CCDC151	
ARHGEF3	1	ARHGEF3	
PBK	1	PBK	
ASPSCR1	1	ASPSCR1	
SEC23A	1	SEC23A	
TDG	1	TDG	
CCDC138	1	CCDC138	
LAS1L	1	LAS1L	
DNAJC3	1	DNAJC3	
PNPT1	1	PNPT1	
DDI2	1	DDI2	
PSMC6	1	PSMC6	
MSL3	1	MSL3	
RPL5	1	RPL5	
ARMC8	1	ARMC8	
FGF2	1	FGF2	
RTCB	1	RTCB	
USP17L20	1	USP17L20	
SULT1A4	1	SULT1A4	
SULT1A3	1	SULT1A3	
HNRNPLL	1	HNRNPLL	
TIGD4	1	TIGD4	
NCALD	1	NCALD	
AP1M2	1	AP1M2	
RARA	1	RARA	
RFTN1	1	RFTN1	
EIF6	1	EIF6	
GMPPA	1	GMPPA	
ASCC2	1	ASCC2	
C9orf64	1	C9orf64	
ZFP1	1	ZFP1	
CLPX	1	CLPX	
WDR46	1	WDR46	
GPCPD1	1	GPCPD1	
ZNF7	1	ZNF7	
ENOX1	1	ENOX1	
ELF3	1	ELF3	
ENO4	1	ENO4	
ZNF23	1	ZNF23	
TGM3	1	TGM3	
TCERG1L	1	TCERG1L	
PGK2	1	PGK2	
TFB1M	1	TFB1M	
TSTD2	1	TSTD2	
BTBD9	1	BTBD9	
BLK	1	BLK	
RPUSD1	1	RPUSD1	
NSUN5	1	NSUN5	
SATB1	1	SATB1	
NR1D2	1	NR1D2	
WARS1	1	WARS1	
PSMD7	1	PSMD7	
PADI3	1	PADI3	
SPAG6	1	SPAG6	
KLHL2	1	KLHL2	
GLYATL1	1	GLYATL1	
PAIP1	1	PAIP1	
BANK1	1	BANK1	
ZNF727	1	ZNF727	
SDHAF3	1	SDHAF3	
PAH	1	PAH	
CRY1	1	CRY1	
PFKFB3	1	PFKFB3	
UCK1	1	UCK1	
EIF2B5	1	EIF2B5	
FHL3	1	FHL3	
RPAP2	1	RPAP2	
TEX13D	1	TEX13D	
RRP9	1	RRP9	
KLHL7	1	KLHL7	
CRADD	1	CRADD	
ZNF16	1	ZNF16	
DCANP1	1	DCANP1	
ZNF583	1	ZNF583	
CEP76	1	CEP76	
GATB	1	GATB	
NCK2	1	NCK2	
RGS14	1	RGS14	
PDCD4	1	PDCD4	
DKC1	1	DKC1	
ZC3H12D	1	ZC3H12D	
CAPN13	1	CAPN13	
ALDH3A1	1	ALDH3A1	
MCRS1	1	MCRS1	
DENND2D	1	DENND2D	
HAAO	1	HAAO	
EPHX2	1	EPHX2	
ARMCX5	1	ARMCX5	
PSD2	1	PSD2	
MAP3K7	1	MAP3K7	
RILPL1	1	RILPL1	
PSMA7	1	PSMA7	
ZMYND10	1	ZMYND10	
EXOSC9	1	EXOSC9	
FBXL2	1	FBXL2	
INPP5A	1	INPP5A	
RCOR3	1	RCOR3	
GRHL3	1	GRHL3	
SPDYE2	1	SPDYE2	
COMP	1	COMP	
DPPA4	1	DPPA4	
LOXL4	1	LOXL4	
CLIP3	1	CLIP3	
NUDT12	1	NUDT12	
RABL2A	1	RABL2A	
CDKL2	1	CDKL2	
MAK16	1	MAK16	
TAX1BP1	1	TAX1BP1	
TXNDC9	1	TXNDC9	
NNMT	1	NNMT	
RGS19	1	RGS19	
L3MBTL4	1	L3MBTL4	
RIT2	1	RIT2	
DOK2	1	DOK2	
ZNF853	1	ZNF853	
USP17L18	1	USP17L18	
KCTD9	1	KCTD9	
CLUAP1	1	CLUAP1	
ETF1	1	ETF1	
RARB	1	RARB	
NCK1	1	NCK1	
NUP43	1	NUP43	
HEATR3	1	HEATR3	
GNAT1	1	GNAT1	
ARHGEF37	1	ARHGEF37	
AP2M1	1	AP2M1	
SNX11	1	SNX11	
USP17L19	1	USP17L19	
LRRC59	1	LRRC59	
PSMC2	1	PSMC2	
NAA10	1	NAA10	
CDC42	1	CDC42	
ABRAXAS1	1	ABRAXAS1	
DCAF12	1	DCAF12	
USP17L5	1	USP17L5	
PIN4	1	PIN4	
ERCC3	1	ERCC3	
TNNT2	1	TNNT2	
KATNA1	1	KATNA1	
FAM172A	1	FAM172A	
HINFP	1	HINFP	
CFAP299	1	CFAP299	
USP17L10	1	USP17L10	
CALML5	1	CALML5	
C18orf21	1	C18orf21	
OMP	1	OMP	
FN3KRP	1	FN3KRP	
MAPKAPK2	1	MAPKAPK2	
MRM2	1	MRM2	
DUSP11	1	DUSP11	
EPB42	1	EPB42	
SEPTIN2	1	SEPTIN2	
COPS4	1	COPS4	
GIPC3	1	GIPC3	
MON1A	1	MON1A	
ZNF766	1	ZNF766	
DAO	1	DAO	
ADAP1	1	ADAP1	
SH2D3A	1	SH2D3A	
USP17L22	1	USP17L22	
ADSS1	1	ADSS1	
IQANK1	1	IQANK1	
ZNF763	1	ZNF763	
THAP3	1	THAP3	
NAA50	1	NAA50	
AFM	1	AFM	
RNF25	1	RNF25	
NCF1	1	NCF1	
C10orf90	1	C10orf90	
RIPK2	1	RIPK2	
DGLUCY	1	DGLUCY	
TPGS2	1	TPGS2	
PFKM	1	PFKM	
VDR	1	VDR	
GPANK1	1	GPANK1	
C18orf54	1	LAS2	
KCNAB2	1	KCNAB2	
NUP85	1	NUP85	
ZNF75D	1	ZNF75D	
GDI1	1	GDI1	
LIN9	1	LIN9	
ZNF844	1	ZNF844	
PLAA	1	PLAA	
CEP19	1	CEP19	
IRF9	1	IRF9	
YES1	1	YES1	
TLE6	1	TLE6	
FAM200A	1	FAM200A	
CPNE1	1	CPNE1	
ZFP64	1	ZFP64	
RABGEF1	1	RABGEF1	
DDX59	1	DDX59	
ARHGAP24	1	ARHGAP24	
PPIL6	1	PPIL6	
TUBB8	1	TUBB8	
TRIM3	1	TRIM3	
ZNF213	1	ZNF213	
ZNF568	1	ZNF568	
CASP7	1	CASP7	
MAP2K4	1	MAP2K4	
RPL22	1	RPL22	
CAPS	1	CAPS	
ZNF300	1	ZNF300	
FGF1	1	FGF1	
PRDX6	1	PRDX6	
ARL14	1	ARL14	
ZNF432	1	ZNF432	
CAMK2D	1	CAMK2D	
OASL	1	OASL	
CARD18	1	CARD18	
RNF126	1	RNF126	
YY2	1	YY2	
PPEF2	1	PPEF2	
CHP2	1	CHP2	
DUSP6	1	DUSP6	
EXD2	1	EXD2	
GOLGA8N	2	GOLGA8O:GOLGA8N	
ZC3H12A	1	ZC3H12A	
ADA	1	ADA	
PHGDH	1	PHGDH	
SERPINA1	1	SERPINA1	
LRRC46	1	LRRC46	
UBE2U	1	UBE2U	
RIPK1	1	RIPK1	
