NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
CCDC89	1	CCDC89	
KLHL13	1	KLHL13	
F2	1	F2	
FUT4	1	FUT4	
TBC1D22A	1	TBC1D22A	
SARS1	1	SARS1	
APOL1	1	APOL1	
SETMAR	1	SETMAR	
NKAIN1	1	NKAIN1	
SLAMF7	1	SLAMF7	
GJE1	1	GJE1	
SNX30	1	SNX30	
TRIM49C	1	TRIM49C	
KIR2DL1	1	KIR2DL1	
SUSD3	1	SUSD3	
ACOT12	1	ACOT12	
VWA5A	1	VWA5A	
ELOVL6	1	ELOVL6	
LRRC15	1	LRRC15	
NOVA2	1	NOVA2	
CHST15	1	CHST15	
BTD	1	BTD	
ANKS4B	1	ANKS4B	
ZNF415	1	ZNF415	
ABRAXAS2	1	ABRAXAS2	
MAGEB6	1	MAGEB6	
ZNF211	1	ZNF211	
SYT15	1	SYT15	
SLC25A24	1	SLC25A24	
ZNF397	1	ZNF397	
TMEM225	1	TMEM225	
TBC1D17	1	TBC1D17	
CCDC51	1	CCDC51	
ZNF768	1	ZNF768	
CYP4F2	1	CYP4F2	
LOXL4	1	LOXL4	
DPF2	1	DPF2	
PDZD3	1	PDZD3	
NFIB	1	NFIB	
PDILT	1	PDILT	
TMEM176A	1	TMEM176A	
ZNF582	1	ZNF582	
ARMCX1	1	ARMCX1	
ZNF595	1	ZNF595	
TBX22	1	TBX22	
P4HA1	1	P4HA1	
CACNG6	1	CACNG6	
MTMR7	1	MTMR7	
DNAAF4	1	DNAAF4	
SMARCD3	1	SMARCD3	
FMR1NB	1	FMR1NB	
FCRLB	1	FCRLB	
DBR1	1	DBR1	
SEC62	1	SEC62	
GALNT6	1	GALNT6	
ZDHHC21	1	ZDHHC21	
SPATA2L	1	SPATA2L	
CLEC18B	1	CLEC18B	
NKAIN4	1	NKAIN4	
ACSBG1	1	ACSBG1	
TMEM231	1	TMEM231	
PHOX2A	1	PHOX2A	
POTEB2	2	POTEB2:POTEB	
ZNF787	1	ZNF787	
SHISA4	1	SHISA4	
ENTPD2	1	ENTPD2	
FEZF1	1	FEZF1	
SLC66A2	1	SLC66A2	
MS4A15	1	MS4A15	
KCNJ13	1	KCNJ13	
NRM	1	NRM	
P3H4	1	P3H4	
TRIM10	1	TRIM10	
SLC25A11	1	SLC25A11	
CLPB	1	CLPB	
KIR2DL3	1	KIR2DL3	
HEMGN	1	HEMGN	
ANGPTL4	1	ANGPTL4	
MORN1	1	MORN1	
ARV1	1	ARV1	
TREML2	1	TREML2	
KHSRP	1	KHSRP	
VWC2	1	VWC2	
BTBD17	1	BTBD17	
TTC39B	1	TTC39B	
YIPF2	1	YIPF2	
MKRN1	1	MKRN1	
MMP23B	1	MMP23B	
ZNF782	1	ZNF782	
ALG1	1	ALG1	
HAUS5	1	HAUS5	
NFE2	1	NFE2	
CRELD1	1	CRELD1	
CD244	1	CD244	
KIR3DS1	1	KIR3DS1	
EGR2	1	EGR2	
MRAP2	1	MRAP2	
HSD17B4	1	HSD17B4	
MOSPD2	1	MOSPD2	
ZNF852	1	ZNF852	
FKBP10	1	FKBP10	
OIT3	1	OIT3	
SMARCE1	1	SMARCE1	
FBXO33	1	FBXO33	
STK39	1	STK39	
MATN3	1	MATN3	
ZNF75D	1	ZNF75D	
INTS13	1	INTS13	
TMEM150C	1	TMEM150C	
ATG13	1	ATG13	
ZNF34	1	ZNF34	
VOPP1	1	VOPP1	
ARSJ	1	ARSJ	
TARDBP	1	TARDBP	
SLC66A1	1	SLC66A1	
ACAD11	1	ACAD11	
B4GALT5	1	B4GALT5	
NKX6-2	1	NKX6-2	
YJU2	1	YJU2	
CMTM5	1	CMTM5	
PNPT1	1	PNPT1	
HS6ST3	1	HS6ST3	
TEX261	1	TEX261	
CD1C	1	CD1C	
ZNF623	1	ZNF623	
UGT2B4	1	UGT2B4	
P2RY6	1	P2RY6	
FIBCD1	1	FIBCD1	
GJB7	1	GJB7	
TRIM22	1	TRIM22	
GALNT10	1	GALNT10	
EPS8L3	1	EPS8L3	
BMP8B	1	BMP8B	
PDLIM7	1	PDLIM7	
SSPN	1	SSPN	
NKX2-1	1	NKX2-1	
CAMLG	1	CAMLG	
HDAC10	1	HDAC10	
GCM2	1	GCM2	
ZNF143	1	ZNF143	
SSRP1	1	SSRP1	
ZNF732	1	ZNF732	
RNF14	1	RNF14	
ZP3	1	ZP3	
COLGALT1	1	COLGALT1	
SP8	1	SP8	
STK32C	1	STK32C	
GRK2	1	GRK2	
VPS37A	1	VPS37A	
POTEC	1	POTEC	
METTL4	1	METTL4	
C2CD4B	1	C2CD4B	
TCFL5	1	TCFL5	
TRIM50	1	TRIM50	
CTU2	1	CTU2	
YIPF5	1	YIPF5	
MAGT1	1	MAGT1	
NFKBIE	1	NFKBIE	
ZMYND15	1	ZMYND15	
CEBPE	1	CEBPE	
MADCAM1	1	MADCAM1	
HNRNPR	1	HNRNPR	
ZNF641	1	ZNF641	
UBXN11	1	UBXN11	
PFKP	1	PFKP	
ZNF8	1	ZNF8	
IQCB1	1	IQCB1	
SLC30A2	1	SLC30A2	
DERL2	1	DERL2	
CXXC5	1	CXXC5	
GALNT14	1	GALNT14	
PLPP7	1	PLPP7	
COG2	1	COG2	
NADSYN1	1	NADSYN1	
ZNF440	1	ZNF440	
GNE	1	GNE	
CYP27A1	1	CYP27A1	
GRHL3	1	GRHL3	
ZUP1	1	ZUP1	
CRISPLD2	1	CRISPLD2	
TMPRSS4	1	TMPRSS4	
SARAF	1	SARAF	
MON1B	1	MON1B	
PRSS16	1	PRSS16	
ZNF695	1	ZNF695	
MS4A4A	1	MS4A4A	
NSMF	1	NSMF	
NEUROD2	1	NEUROD2	
DPF3	1	DPF3	
ZNF461	1	ZNF461	
MICU2	1	MICU2	
GALC	1	GALC	
CMTM2	1	CMTM2	
MMD	1	MMD	
LFNG	1	LFNG	
DELE1	1	DELE1	
PI16	1	PI16	
CRY2	1	CRY2	
ATP5F1B	1	ATP5F1B	
ANGPTL1	1	ANGPTL1	
PRIMPOL	1	PRIMPOL	
CLDN14	1	CLDN14	
ZNF92	1	ZNF92	
DCTN4	1	DCTN4	
APEH	1	APEH	
ZNF714	1	ZNF714	
ZNF879	1	ZNF879	
SRP72	1	SRP72	
TMEM150A	1	TMEM150A	
ZNF823	1	ZNF823	
DCT	1	DCT	
DCAF10	1	DCAF10	
PDE1A	1	PDE1A	
CLRN2	1	CLRN2	
PCGF6	1	PCGF6	
SCFD1	1	SCFD1	
GATA1	1	GATA1	
MROH9	1	MROH9	
ZNF474	1	ZNF474	
SLC25A42	1	SLC25A42	
RBM39	1	RBM39	
LHX6	1	LHX6	
KLHL40	1	KLHL40	
BCL6B	1	BCL6B	
USP30	1	USP30	
NEUROD1	1	NEUROD1	
F11	1	F11	
CALHM5	1	CALHM5	
ETS2	1	ETS2	
HOXD11	1	HOXD11	
TESMIN	1	TESMIN	
LRTM2	1	LRTM2	
GUSB	1	GUSB	
MGAT2	1	MGAT2	
LYSMD3	1	LYSMD3	
KRT31	1	KRT31	
PARP15	1	PARP15	
PLD5	1	PLD5	
DHX40	1	DHX40	
BMP8A	1	BMP8A	
USH1C	1	USH1C	
BTNL3	1	BTNL3	
ZNF155	1	ZNF155	
ARHGEF9	1	ARHGEF9	
SYT2	1	SYT2	
GRK3	1	GRK3	
CDK17	1	CDK17	
FKBP8	1	FKBP8	
BBS7	1	BBS7	
ISL2	1	ISL2	
APH1A	1	APH1A	
TUSC3	1	TUSC3	
TRIM58	1	TRIM58	
KLF15	1	KLF15	
ETNK1	1	ETNK1	
MMP16	1	MMP16	
AQP3	1	AQP3	
ARIH1	1	ARIH1	
PFKM	1	PFKM	
RTN4RL2	1	RTN4RL2	
DLG4	1	DLG4	
ZNF587	1	ZNF587	
FSD1L	1	FSD1L	
FCGR2C	1	FCGR2C	
MCM7	1	MCM7	
MTRR	1	MTRR	
ALAS1	1	ALAS1	
SLC25A17	1	SLC25A17	
PLPP1	1	PLPP1	
MUTYH	1	MUTYH	
IFT57	1	IFT57	
ARHGEF3	1	ARHGEF3	
ZNF431	1	ZNF431	
ZNF37A	1	ZNF37A	
PYHIN1	1	PYHIN1	
TLCD1	1	TLCD1	
CYB561	1	CYB561	
DCTN2	1	DCTN2	
MAP3K3	1	MAP3K3	
WIF1	1	WIF1	
MICA	1	MICA	
LIN9	1	LIN9	
TMEM101	1	TMEM101	
AQP12A	1	AQP12A	
NDUFS1	1	NDUFS1	
PRSS53	1	PRSS53	
MAPK15	1	MAPK15	
MMP14	1	MMP14	
PUS7L	1	PUS7L	
ZNF577	1	ZNF577	
LRRC63	1	LRRC63	
FDXACB1	1	FDXACB1	
BBS1	1	BBS1	
BPIFB1	1	BPIFB1	
DDX43	1	DDX43	
PRDM5	1	PRDM5	
FUT8	1	FUT8	
KIFBP	1	KIFBP	
ZFP69	1	ZFP69	
B3GNT9	1	B3GNT9	
SPRTN	1	SPRTN	
PIK3R1	1	PIK3R1	
TARS1	1	TARS1	
LRRC6	1	LRRC6	
TSPAN18	1	TSPAN18	
LAX1	1	LAX1	
SP5	1	SP5	
UGT1A6	1	UGT1A6	
KDM4D	1	KDM4D	
FBLN7	1	FBLN7	
NKAIN2	1	NKAIN2	
ZNF430	1	ZNF430	
IZUMO1	1	IZUMO1	
ZNF621	1	ZNF621	
TMEM147	1	TMEM147	
SNTG1	1	SNTG1	
NR2C2	1	NR2C2	
NLRP10	1	NLRP10	
MARCHF1	1	MARCHF1	
SNX9	1	SNX9	
GDF11	1	GDF11	
PGAP2	1	PGAP2	
ZNF727	1	ZNF727	
RBFA	1	RBFA	
NGLY1	1	NGLY1	
DAZ3	1	DAZ3	
TECRL	1	TECRL	
AQP4	1	AQP4	
PRKCH	1	PRKCH	
F13A1	1	F13A1	
NUP54	1	NUP54	
NPR3	1	NPR3	
GRAMD2A	1	GRAMD2A	
USP17L4	1	USP17L4	
NAALADL1	1	NAALADL1	
SEC23B	1	SEC23B	
FBXO9	1	FBXO9	
ZSCAN21	1	ZSCAN21	
GALNT12	1	GALNT12	
RHOBTB3	1	RHOBTB3	
FAM47E	1	FAM47E	
SLC25A33	1	SLC25A33	
ZNF565	1	ZNF565	
CCDC78	1	CCDC78	
PRF1	1	PRF1	
TMEM269	1	TMEM269	
UGT3A2	1	UGT3A2	
CGAS	1	CGAS	
FAM83E	1	FAM83E	
CARF	1	CARF	
SMPD2	1	SMPD2	
GTF2A1L	1	GTF2A1L	
THNSL1	1	THNSL1	
CYP4F12	1	CYP4F12	
MAP11	1	MAP11	
FANCE	1	FANCE	
ZNF676	1	ZNF676	
ALB	1	ALB	
CAPN11	1	CAPN11	
FAR2	1	FAR2	
NCBP1	1	NCBP1	
CD82	1	CD82	
PPP2R5C	1	PPP2R5C	
FAR1	1	FAR1	
RPS6KB1	1	RPS6KB1	
SHQ1	1	SHQ1	
SLAMF1	1	SLAMF1	
UBASH3A	1	UBASH3A	
FAM98A	1	FAM98A	
DYRK4	1	DYRK4	
MAPK4	1	MAPK4	
STK33	1	STK33	
ZYG11A	1	ZYG11A	
NPTN	1	NPTN	
NDE1	1	NDE1	
NAT8L	1	NAT8L	
WDR20	1	WDR20	
PRKG1	1	PRKG1	
TRIM60	1	TRIM60	
KRT34	1	KRT34	
SSC4D	1	SSC4D	
AQP12B	1	AQP12B	
APBB3	1	APBB3	
CYP4F8	1	CYP4F8	
ADAMTSL5	1	ADAMTSL5	
PLK2	1	PLK2	
ISYNA1	1	ISYNA1	
ORAI1	1	ORAI1	
ZNF846	1	ZNF846	
NCDN	1	NCDN	
ZSCAN26	1	ZSCAN26	
TIMM50	1	TIMM50	
TBXAS1	1	TBXAS1	
KREMEN1	1	KREMEN1	
SH2D3A	1	SH2D3A	
NR5A1	1	NR5A1	
TMEM150B	1	TMEM150B	
CYB561D1	1	CYB561D1	
ALDH18A1	1	ALDH18A1	
RBCK1	1	RBCK1	
MTMR8	1	MTMR8	
UBASH3B	1	UBASH3B	
KLHL34	1	KLHL34	
CAPN10	1	CAPN10	
SENP2	1	SENP2	
ARL6IP6	1	ARL6IP6	
RPS6KA2	1	RPS6KA2	
TYR	1	TYR	
SIL1	1	SIL1	
ZFP14	1	ZFP14	
ATP1B4	1	ATP1B4	
NUP62	1	NUP62	
FAXC	1	FAXC	
FUBP1	1	FUBP1	
FMO1	1	FMO1	
HLCS	1	HLCS	
EXD1	1	EXD1	
SH3BP5L	1	SH3BP5L	
SLC25A34	1	SLC25A34	
YTHDF1	1	YTHDF1	
ERFE	1	ERFE	
PIGF	1	PIGF	
TMEM69	1	TMEM69	
MPP2	1	MPP2	
KRIT1	1	KRIT1	
TBPL2	1	TBPL2	
HSD11B2	1	HSD11B2	
RGMB	1	RGMB	
FFAR1	1	FFAR1	
TRIM5	1	TRIM5	
BYSL	1	BYSL	
AMH	1	AMH	
TRIM17	1	TRIM17	
CLDND1	1	CLDND1	
MYZAP	1	MYZAP	
TINF2	1	TINF2	
SCFD2	1	SCFD2	
TRIM43	1	TRIM43	
APBA3	1	APBA3	
MCIDAS	1	MCIDAS	
ESRRB	1	ESRRB	
CORO2A	1	CORO2A	
LOXL3	1	LOXL3	
EMC3	1	EMC3	
ZSCAN22	1	ZSCAN22	
DHX33	1	DHX33	
HS3ST4	1	HS3ST4	
PAIP1	1	PAIP1	
COLGALT2	1	COLGALT2	
NSF	1	NSF	
DEF8	1	DEF8	
SNTB2	1	SNTB2	
TSPAN3	1	TSPAN3	
VSIG2	1	VSIG2	
STK4	1	STK4	
SPAG8	1	SPAG8	
PGBD5	1	PGBD5	
HYAL4	1	HYAL4	
ZNF77	1	ZNF77	
ZCCHC3	1	ZCCHC3	
MGAT4C	1	MGAT4C	
SYT13	1	SYT13	
ENO4	1	ENO4	
ZNF561	1	ZNF561	
ATL3	1	ATL3	
PCED1A	1	PCED1A	
SRP54	1	SRP54	
KCNMB3	1	KCNMB3	
TARS2	1	TARS2	
NIBAN3	1	NIBAN3	
TMEM41A	1	TMEM41A	
TNNT1	1	TNNT1	
AGT	1	AGT	
SLC25A2	1	SLC25A2	
ZNF66	1	ZNF66	
CLEC18C	1	CLEC18C	
FASTKD3	1	FASTKD3	
CLDN15	1	CLDN15	
GALNTL6	1	GALNTL6	
ABHD13	1	ABHD13	
MTMR1	1	MTMR1	
ZSCAN25	1	ZSCAN25	
SYT7	1	SYT7	
THUMPD2	1	THUMPD2	
ADAD1	1	ADAD1	
CACNG7	1	CACNG7	
LGI4	1	LGI4	
LBP	1	LBP	
RXRG	1	RXRG	
TMEM268	1	TMEM268	
TGFB1	1	TGFB1	
RBMS1	1	RBMS1	
PCYOX1L	1	PCYOX1L	
NR4A2	1	NR4A2	
TESPA1	1	TESPA1	
CNMD	1	CNMD	
LRRC25	1	LRRC25	
SERAC1	1	SERAC1	
CYP4B1	1	CYP4B1	
PPWD1	1	PPWD1	
SLC25A38	1	SLC25A38	
FPGT	1	FPGT	
NPRL3	1	NPRL3	
PPAN	1	PPAN	
PLPP5	1	PLPP5	
NGDN	1	NGDN	
CUL1	1	CUL1	
POU5F1B	1	POU5F1B	
TMPRSS11A	1	TMPRSS11A	
B3GALNT2	1	B3GALNT2	
DRAM2	1	DRAM2	
DLX5	1	DLX5	
RETSAT	1	RETSAT	
MYOZ3	1	MYOZ3	
RXRA	1	RXRA	
PAX5	1	PAX5	
ENTPD6	1	ENTPD6	
WDTC1	1	WDTC1	
ZFP30	1	ZFP30	
GLB1L2	1	GLB1L2	
DRAM1	1	DRAM1	
EIF2A	1	EIF2A	
PEX10	1	PEX10	
UBA5	1	UBA5	
DDX56	1	DDX56	
PCCB	1	PCCB	
CNKSR3	1	CNKSR3	
NPIPB15	1	NPIPB15	
LRWD1	1	LRWD1	
NDUFB5	1	NDUFB5	
TMEM200B	1	TMEM200B	
ESRRG	1	ESRRG	
MAN1A2	1	MAN1A2	
HTRA4	1	HTRA4	
ZNF83	1	ZNF83	
GALNT16	1	GALNT16	
GRB14	1	GRB14	
CCNL1	1	CCNL1	
SNTG2	1	SNTG2	
CHST14	1	CHST14	
USP17L1	1	USP17L1	
TAB1	1	TAB1	
PLK1	1	PLK1	
CAPN1	1	CAPN1	
TEKT1	1	TEKT1	
POF1B	1	POF1B	
KRT23	1	KRT23	
B3GALNT1	1	B3GALNT1	
STOML3	1	STOML3	
GAS7	1	GAS7	
TRIM64C	1	TRIM64C	
ENTPD1	1	ENTPD1	
BTBD2	1	BTBD2	
TTC8	1	TTC8	
TRIM49B	1	TRIM49B	
ART3	1	ART3	
TMPRSS11B	1	TMPRSS11B	
CACNG5	1	CACNG5	
ALAS2	1	ALAS2	
GNL3	1	GNL3	
HAUS3	1	HAUS3	
FPGS	1	FPGS	
PPEF1	1	PPEF1	
ACER1	1	ACER1	
USP17L8	1	USP17L8	
SLC25A18	1	SLC25A18	
ZNF230	1	ZNF230	
MATN4	1	MATN4	
RTN4RL1	1	RTN4RL1	
C7orf57	1	C7orf57	
SPRY1	1	SPRY1	
PEX14	1	PEX14	
ST3GAL5	1	ST3GAL5	
MANEAL	1	MANEAL	
FEZ1	1	FEZ1	
PDE12	1	PDE12	
RUNDC3A	1	RUNDC3A	
RAET1E	1	RAET1E	
POTEH	1	POTEH	
LILRA6	1	LILRA6	
NKAIN3	1	NKAIN3	
MTMR2	1	MTMR2	
PLPP4	1	PLPP4	
ZNF100	1	ZNF100	
GRHL2	1	GRHL2	
STARD3NL	1	STARD3NL	
BMP10	1	BMP10	
C6orf118	1	C6orf118	
ZNF709	1	ZNF709	
B3GALT2	1	B3GALT2	
ALKBH8	1	ALKBH8	
OLFML1	1	OLFML1	
UBP1	1	UBP1	
ANKRD13C	1	ANKRD13C	
UGT3A1	1	UGT3A1	
TMEM225B	1	TMEM225B	
N4BP2L2	1	N4BP2L2	
LGALS3BP	1	LGALS3BP	
GTPBP6	1	GTPBP6	
TMEM80	1	TMEM80	
CYP4Z1	1	CYP4Z1	
RILP	1	RILP	
TMEM30B	1	TMEM30B	
ATP5F1C	1	ATP5F1C	
TRIM68	1	TRIM68	
ZNF266	1	ZNF266	
ASTE1	1	ASTE1	
ANHX	1	ANHX	
SUDS3	1	SUDS3	
APOOL	1	APOOL	
SLC25A3	1	SLC25A3	
TVP23A	1	TVP23A	
ZNF257	1	ZNF257	
KLHL32	1	KLHL32	
TLE6	1	TLE6	
SYT12	1	SYT12	
CYP51A1	1	CYP51A1	
RPA1	1	RPA1	
FAM187B	1	FAM187B	
MSN	1	MSN	
ABCF2	1	ABCF2	
RPS6KA4	1	RPS6KA4	
SERPINF2	1	SERPINF2	
FCGR2B	1	FCGR2B	
TBATA	1	TBATA	
AQP6	1	AQP6	
GRHL1	1	GRHL1	
GFRA2	1	GFRA2	
POLDIP3	1	POLDIP3	
XPNPEP2	1	XPNPEP2	
UTP18	1	UTP18	
TM2D2	1	TM2D2	
DNAI2	1	DNAI2	
RGS11	1	RGS11	
DERPC	1	DERPC	
CYC1	1	CYC1	
MGAT1	1	MGAT1	
CD55	1	CD55	
PRKCB	1	PRKCB	
TIGD1	1	TIGD1	
TRIM39	1	TRIM39	
GBX2	1	GBX2	
FBXL4	1	FBXL4	
LPO	1	LPO	
BMP15	1	BMP15	
KMO	1	KMO	
ISM1	1	ISM1	
RNF165	1	RNF165	
NTN3	1	NTN3	
USP17L7	1	USP17L7	
TNMD	1	TNMD	
ZNF680	1	ZNF680	
MMP21	1	MMP21	
TMEM191C	1	TMEM191C	
CHML	1	CHML	
ASB15	1	ASB15	
NAA35	1	NAA35	
SLC25A37	1	SLC25A37	
ZNF165	1	ZNF165	
TEX264	1	TEX264	
ZFP92	1	ZFP92	
SYK	1	SYK	
CNIH2	1	CNIH2	
CLEC18A	1	CLEC18A	
FAM217A	1	FAM217A	
MKS1	1	MKS1	
NXF3	1	NXF3	
TRIM64	1	TRIM64	
TSPAN8	1	TSPAN8	
CCDC24	1	CCDC24	
USP17L3	1	USP17L3	
TSEN54	1	TSEN54	
STKLD1	1	STKLD1	
DLK2	1	DLK2	
TCF19	1	TCF19	
SIRPB1	1	SIRPB1	
SLC25A44	1	SLC25A44	
IGFBP2	1	IGFBP2	
UGT2A1	1	UGT2A1	
CD320	1	CD320	
TBL1X	1	TBL1X	
DERL3	1	DERL3	
CNPPD1	1	CNPPD1	
ZER1	1	ZER1	
CLDN2	1	CLDN2	
ATL1	1	ATL1	
DARS2	1	DARS2	
PLD4	1	PLD4	
KRT33A	1	KRT33A	
SLC31A1	1	SLC31A1	
ALOXE3	1	ALOXE3	
CCNB1	1	CCNB1	
RINL	1	RINL	
SFXN4	1	SFXN4	
ZNF85	1	ZNF85	
MINDY1	1	MINDY1	
ZNF468	1	ZNF468	
NEUROD4	1	NEUROD4	
ZSCAN4	1	ZSCAN4	
TOR4A	1	TOR4A	
MARCHF5	1	MARCHF5	
DHX35	1	DHX35	
EIF3F	1	EIF3F	
ACOX3	1	ACOX3	
DGAT2	1	DGAT2	
CARS1	1	CARS1	
CAPN8	1	CAPN8	
TRIM75P	1	TRIM75P	
CYP2W1	1	CYP2W1	
CERCAM	1	CERCAM	
CPNE7	1	CPNE7	
SYNGR1	1	SYNGR1	
ADCK1	1	ADCK1	
AHCYL1	1	AHCYL1	
TBX1	1	TBX1	
FAM221B	1	FAM221B	
PARP6	1	PARP6	
E2F4	1	E2F4	
ZNF446	1	ZNF446	
CLUAP1	1	CLUAP1	
TRIM14	1	TRIM14	
ZNHIT6	1	ZNHIT6	
KIR2DL2	1	KIR2DL2	
CHRDL1	1	CHRDL1	
B4GALT2	1	B4GALT2	
ZNF214	1	ZNF214	
FOXD4	1	FOXD4	
SERTAD1	1	SERTAD1	
HABP2	1	HABP2	
BSG	1	BSG	
PEAK3	1	PEAK3	
OR2A1	1	OR2A1	
SGCE	1	SGCE	
LHFPL4	1	LHFPL4	
SRPK3	1	SRPK3	
GALNT1	1	GALNT1	
KLHL26	1	KLHL26	
CCIN	1	CCIN	
RNF167	1	RNF167	
FOXD4L3	1	FOXD4L3	
PPARA	1	PPARA	
CLDN24	1	CLDN24	
ANGPTL7	1	ANGPTL7	
TMEM129	1	TMEM129	
IYD	1	IYD	
OCIAD1	1	OCIAD1	
PNMA5	1	PNMA5	
CYP4A11	1	CYP4A11	
FAM227B	1	FAM227B	
ZNF19	1	ZNF19	
AFM	1	AFM	
ZNF26	1	ZNF26	
ALX3	1	ALX3	
SLC25A15	1	SLC25A15	
TMEM174	1	TMEM174	
DBT	1	DBT	
ARCN1	1	ARCN1	
IGFALS	1	IGFALS	
CAPS2	1	CAPS2	
YIPF6	1	YIPF6	
NR4A1	1	NR4A1	
MAGEA10	1	MAGEA10	
MMP25	1	MMP25	
MEIS3	1	MEIS3	
ALKBH5	1	ALKBH5	
IRGQ	1	IRGQ	
ST3GAL3	1	ST3GAL3	
WBP4	1	WBP4	
TMEM114	1	TMEM114	
MPZL1	1	MPZL1	
KLHL9	1	KLHL9	
CLK3	1	CLK3	
POLL	1	POLL	
BHLHE22	1	BHLHE22	
LGI1	1	LGI1	
FOXE1	1	FOXE1	
CCDC137	1	CCDC137	
PDX1	1	PDX1	
SEPTIN8	1	SEPTIN8	
SEC23A	1	SEC23A	
BTBD9	1	BTBD9	
CD1B	1	CD1B	
UPK1B	1	UPK1B	
CAPN14	1	CAPN14	
DKC1	1	DKC1	
CYP4X1	1	CYP4X1	
PARD6G	1	PARD6G	
AFP	1	AFP	
SPINT2	1	SPINT2	
SHISAL2A	1	SHISAL2A	
CDX4	1	CDX4	
TRIM72	1	TRIM72	
ZNF674	1	ZNF674	
USP17L2	1	USP17L2	
CERKL	1	CERKL	
CHST12	1	CHST12	
PRKAA1	1	PRKAA1	
MS4A7	1	MS4A7	
SLC25A27	1	SLC25A27	
MAGEE2	1	MAGEE2	
NPIPB7	1	NPIPB7	
SLC25A52	1	SLC25A52	
LDB1	1	LDB1	
ZNF672	1	ZNF672	
TNFRSF9	1	TNFRSF9	
RGR	1	RGR	
GALNT11	1	GALNT11	
ZBED5	1	ZBED5	
HSPA12A	1	HSPA12A	
GBP6	1	GBP6	
SQSTM1	1	SQSTM1	
MS4A6A	1	MS4A6A	
TPM3	1	TPM3	
TRIM26	1	TRIM26	
SPTLC1	1	SPTLC1	
GTPBP2	1	GTPBP2	
LHX4	1	LHX4	
CUL3	1	CUL3	
MGAT4A	1	MGAT4A	
GBP5	1	GBP5	
TDP1	1	TDP1	
GGT2	1	GGT2	
CCDC71	1	CCDC71	
TMEM156	1	TMEM156	
RBM34	1	RBM34	
PRKCA	1	PRKCA	
WRAP53	1	WRAP53	
CDKAL1	1	CDKAL1	
PRR11	1	PRR11	
C2orf42	1	C2orf42	
DLST	1	DLST	
GABPA	1	GABPA	
TRIM11	1	TRIM11	
ZNF649	1	ZNF649	
MED4	1	MED4	
CHST4	1	CHST4	
USP39	1	USP39	
CLRN3	1	CLRN3	
TRIM21	1	TRIM21	
CASP10	1	CASP10	
RNF212B	1	RNF212B	
FCGR1A	1	FCGR1A	
SLAMF6	1	SLAMF6	
CDK5RAP3	1	CDK5RAP3	
ZNF737	1	ZNF737	
STS	1	STS	
CHST5	1	CHST5	
CLEC10A	1	CLEC10A	
ZNF689	1	ZNF689	
TRIM43B	1	TRIM43B	
SLC25A53	1	SLC25A53	
TMEM70	1	TMEM70	
GABPB1	2	GABPB2:GABPB1	
PEX16	1	PEX16	
NOP9	1	NOP9	
TSPAN4	1	TSPAN4	
FITM2	1	FITM2	
ARIH2	1	ARIH2	
TRIM54	1	TRIM54	
B3GNT4	1	B3GNT4	
ZNF619	1	ZNF619	
PRKAG3	1	PRKAG3	
POU5F1	1	POU5F1	
KLHL8	1	KLHL8	
CLIP3	1	CLIP3	
ELL3	1	ELL3	
NAB1	1	NAB1	
LRRC26	1	LRRC26	
PACSIN2	1	PACSIN2	
CYP4F11	1	CYP4F11	
PLA2G4A	1	PLA2G4A	
PRDM12	1	PRDM12	
STAC	1	STAC	
PLCD1	1	PLCD1	
PEX3	1	PEX3	
CNTFR	1	CNTFR	
CD1D	1	CD1D	
USP17L17	1	USP17L17	
DDX52	1	DDX52	
TMX2	1	TMX2	
MFAP3	1	MFAP3	
PADI6	1	PADI6	
CDADC1	1	CDADC1	
TWNK	1	TWNK	
FBXW5	1	FBXW5	
LMNTD1	1	LMNTD1	
ZNF610	1	ZNF610	
SYNGR4	1	SYNGR4	
USP17L20	1	USP17L20	
USP17L18	1	USP17L18	
TLCD5	1	TLCD5	
AHSG	1	AHSG	
NXF2	1	NXF2	
CHST9	1	CHST9	
EEF1AKNMT	1	EEF1AKNMT	
USP17L10	1	USP17L10	
POTEG	1	POTEG	
ENPP5	1	ENPP5	
CLDN17	1	CLDN17	
BECN2	1	BECN2	
ZNF773	1	ZNF773	
IGF2BP1	1	IGF2BP1	
ABO	1	ABO	
TMX3	1	TMX3	
PSMD3	1	PSMD3	
NKX2-6	1	NKX2-6	
FUT11	1	FUT11	
FETUB	1	FETUB	
RMDN2	1	RMDN2	
SYT5	1	SYT5	
NAGS	1	NAGS	
GAL3ST1	1	GAL3ST1	
ATP5PB	1	ATP5PB	
PBX4	1	PBX4	
VTN	1	VTN	
SLC25A21	1	SLC25A21	
ZBTB14	1	ZBTB14	
RDX	1	RDX	
MCCC2	1	MCCC2	
CCDC189	1	CCDC189	
TMEM159	1	TMEM159	
PSTPIP2	1	PSTPIP2	
SYPL2	1	SYPL2	
AMZ1	1	AMZ1	
TYRP1	1	TYRP1	
PLOD1	1	PLOD1	
HS3ST3A1	1	HS3ST3A1	
TMEM212	1	TMEM212	
CYP4V2	1	CYP4V2	
ZNF213	1	ZNF213	
NDNF	1	NDNF	
TOMM40L	1	TOMM40L	
PIP4P1	1	PIP4P1	
BPIFB6	1	BPIFB6	
DENND6A	1	DENND6A	
